title,price,location,description,surface,rooms,bedrooms,bathrooms,type,features,property_category,link,image_url,published_time
Apartment for rent in Centre. Large area 150 m². Dressing ro...,"12,000 DH","Centre, Tanger",Apartment for rent in Centre. Large area 150 m². Dressing ro...,150 m²,4 Pieces,3 Rooms,2 Bathrooms,For Rent,"Garage, Elevator, Concierge, Furnished, Equipped kitchen",Apartment,https://www.mubawab.ma/en/a/8194516/apartment-for-rent-in-centre-large-area-150-m%C2%B2-dressing-room,https://www.mubawab-media.com/ad/8/194/516F/h/ca526cf3-f74c-4feb-9dd8-c16f5a5d3292_80809612.avif,
Find an apartment for rent. 3 lovely rooms. Dressing room,"14,500 DH","El Menzeh, El Menzeh",Find an apartment for rent. 3 lovely rooms. Dressing room,107 m²,4 Pieces,3 Rooms,2 Bathrooms,For Rent,"Terrace, Garage, Elevator, Pool, Concierge, Furnished, European lounge, Satellite dish, Air conditioning, Heating, Security system, Double glazing, Reinforced Door, Equipped kitchen, Fridge, Oven, TV, Washing machine",Apartment,https://www.mubawab.ma/en/a/8193381/find-an-apartment-for-rent-3-lovely-rooms-dressing-room,https://www.mubawab-media.com/ad/8/193/381F/h/26f3abfe-98bb-40e3-9d85-9ff90b85b0a6_80796779.avif,
Lovely apartment for rent in Gauthier. Surface area 70 m². F...,"7,900 DH","Gauthier, Casablanca",Lovely apartment for rent in Gauthier. Surface area 70 m². F...,70 m²,5 Pieces,2 Rooms,1 Bathroom,For Rent,"Terrace, Box room, Furnished, Exterior facade, European lounge, Fireplace, Double glazing, Reinforced Door, Equipped kitchen, Fridge, Oven, Washing machine, Pets allowed",Apartment,https://www.mubawab.ma/en/a/8192400/lovely-apartment-for-rent-in-gauthier-surface-area-70-m%C2%B2-furnished,https://www.mubawab-media.com/ad/8/192/400F/h/photo_00_80787100.avif,
Find an apartment for rent. 3 beautiful rooms. Green areas a...,"14,000 DH","Nouaceur, Nouaceur",Find an apartment for rent. 3 beautiful rooms. Green areas a...,110 m²,5 Pieces,3 Rooms,3 Bathrooms,For Rent,"Garden, Terrace, Garage, Elevator, Pool, European lounge, Fireplace, Air conditioning, Equipped kitchen, Fridge, Oven, TV, Washing machine, Microwave",Apartment,https://www.mubawab.ma/en/a/8192160/find-an-apartment-for-rent-3-beautiful-rooms-green-areas-and-lift,https://www.mubawab-media.com/ad/8/192/160F/h/1000015394_80784629.avif,
Very nice apartment for rent in Casablanca Finance City. 4 l...,"12,800 DH","Casablanca Finance City, Casablanca",Very nice apartment for rent in Casablanca Finance City. 4 l...,120 m²,4 Pieces,3 Rooms,2 Bathrooms,For Rent,"Garden, Terrace, Garage, Elevator, Pool, Concierge, Air conditioning, Security system, Double glazing, Reinforced Door, Equipped kitchen",Apartment,https://www.mubawab.ma/en/a/8191978/very-nice-apartment-for-rent-in-casablanca-finance-city-4-large-rooms-secured-door-secured-neighbourhood,https://www.mubawab-media.com/ad/8/191/978F/h/IMG_4372_80782155.avif,
Very nice apartment for rent in Maârif. 2 rooms. Storage uni...,"9,000 DH","Maârif, Casablanca",Very nice apartment for rent in Maârif. 2 rooms. Storage uni...,95 m²,3 Pieces,2 Rooms,2 Bathrooms,For Rent,"Terrace, Garage, Elevator, Concierge, Box room, Furnished, Exterior facade, European lounge, Air conditioning, Heating, Security system, Double glazing, Reinforced Door, Equipped kitchen, Fridge, Oven, TV, Washing machine",Apartment,https://www.mubawab.ma/en/a/8191429/very-nice-apartment-for-rent-in-ma%C3%A2rif-2-rooms-storage-unit,https://www.mubawab-media.com/ad/8/191/429F/h/d104693a-5360-4fb5-8283-d4ff367256db_80776498.avif,
Lovely apartment for rent in Hay Salam. 4 large living areas...,300 DH,"Hay Salam, Agadir",Lovely apartment for rent in Hay Salam. 4 large living areas...,55 m²,4 Pieces,1 Room,1 Bathroom,For Rent,"Garden, Terrace, Garage, Elevator, Concierge, Furnished, Exterior facade, Moroccan lounge, European lounge, Satellite dish, Security system, Double glazing, Reinforced Door, Equipped kitchen, Fridge, Oven, TV, Washing machine, Microwave",Apartment,https://www.mubawab.ma/en/a/8191391/lovely-apartment-for-rent-in-hay-salam-4-large-living-areas-new-furniture,https://www.mubawab-media.com/ad/8/191/391F/h/photo_00_80776035.avif,
Great apartment for rent in Maârif. 1 lovely room. Ample sto...,"6,500 DH","Maârif, Casablanca",Great apartment for rent in Maârif. 1 lovely room. Ample sto...,60 m²,2 Pieces,1 Room,1 Bathroom,For Rent,"Terrace, Garage, Elevator, Concierge, Furnished, European lounge, Air conditioning, Security system, Reinforced Door, Equipped kitchen, Fridge, Oven, TV, Washing machine",Apartment,https://www.mubawab.ma/en/a/8188668/great-apartment-for-rent-in-ma%C3%A2rif-1-lovely-room-ample-storage-space,https://www.mubawab-media.com/ad/8/188/668F/h/20250617_082723_80749710.avif,
Apartment for rent. 2 comfortable rooms. Dressing room,"7,000 DH",Sidi Bouknadel,Apartment for rent. 2 comfortable rooms. Dressing room,118 m²,3 Pieces,2 Rooms,3 Bathrooms,For Rent,"Garden, Terrace, Garage, Elevator, Sea views, Pool, Concierge, Box room, Furnished, Exterior facade, European lounge, Satellite dish, Fireplace, Air conditioning, Heating, Security system, Reinforced Door, 7",Apartment,https://www.mubawab.ma/en/a/8193055/apartment-for-rent-2-comfortable-rooms-dressing-room,https://www.mubawab-media.com/ad/8/193/055F/h/PHOTO-2025-07-15-11-40-22_80793452.avif,
Rent an apartment. Dimension 91 m². Furnished,"4,700 DH",Chefchaouen,Rent an apartment. Dimension 91 m². Furnished,91 m²,4 Pieces,3 Rooms,2 Bathrooms,For Rent,"Elevator, Mountains views, Furnished, Exterior facade, Moroccan lounge, Satellite dish, Air conditioning, Equipped kitchen, Fridge, Oven, TV, Washing machine, Internet",Apartment,https://www.mubawab.ma/en/a/8192050/rent-an-apartment-dimension-91-m%C2%B2-furnished,https://www.mubawab-media.com/ad/8/192/050F/h/photo_17_80782615.avif,
Very nice apartment for rent in Guéliz. 2 rooms. Ample stora...,"18,000 DH","Guéliz, Marrakech",Very nice apartment for rent in Guéliz. 2 rooms. Ample stora...,100 m²,3 Pieces,2 Rooms,2 Bathrooms,For Rent,"Terrace, Garage, Elevator, Mountains views, Concierge, Box room, Furnished, Exterior facade, European lounge, Satellite dish, Air conditioning, Heating, Security system, Double glazing, Equipped kitchen, Fridge, Oven, TV, 3",Apartment,https://www.mubawab.ma/en/a/8190569/very-nice-apartment-for-rent-in-gu%C3%A9liz-2-rooms-ample-storage-space,https://www.mubawab-media.com/ad/8/190/569F/h/%C2%A9Marwane%20SOBAI_MG_2510_80768150.avif,
Rent an apartment in Ferme Bretonne Hay Arraha. 3 large room...,"10,000 DH","Ferme Bretonne (Hay Arraha), Casablanca",Rent an apartment in Ferme Bretonne Hay Arraha. 3 large room...,100 m²,3 Pieces,2 Rooms,2 Bathrooms,For Rent,"Terrace, Garage, Elevator, Concierge, Box room, Furnished, European lounge, Fireplace, Air conditioning, Security system, Oven, Microwave, Internet",Apartment,https://www.mubawab.ma/en/a/8190169/rent-an-apartment-in-ferme-bretonne-hay-arraha-3-large-rooms-all-comforts-with-fireplace-and-air-conditioning,https://www.mubawab-media.com/ad/8/190/169F/h/WhatsApp%20Image%202025-07-08%20at%2013.44.45_80764360.avif,
Lovely apartment for rent in Anfa. Total area 150 m². Fully...,"19,000 DH","Anfa, Casablanca",Lovely apartment for rent in Anfa. Total area 150 m². Fully...,150 m²,4 Pieces,3 Rooms,3 Bathrooms,For Rent,"Terrace, Garage, Elevator, Concierge, Box room, Furnished, Exterior facade, European lounge, Air conditioning, Heating, Security system, Equipped kitchen, Fridge, Oven, TV, Washing machine, Microwave, Internet",Apartment,https://www.mubawab.ma/en/a/8189512/lovely-apartment-for-rent-in-anfa-total-area-150-m%C2%B2-fully-furnished,https://www.mubawab-media.com/ad/8/189/512F/h/image00025_80757877.avif,
Room for rent in Guéliz. 3 comfortable rooms. Well decorated,"8,700 DH","Guéliz, Marrakech",Room for rent in Guéliz. 3 comfortable rooms. Well decorated,75 m²,3 Pieces,,2 Bathrooms,For Rent,"Garden, Terrace, Garage, Elevator, Pool, Concierge, Box room, Furnished, European lounge, Air conditioning, Security system, Equipped kitchen, Fridge, Oven, TV, Washing machine, Microwave, Internet",Autre,https://www.mubawab.ma/en/a/8188799/room-for-rent-in-gu%C3%A9liz-3-comfortable-rooms-well-decorated,https://www.mubawab-media.com/ad/8/188/799F/h/Emeraude%20salon%202_80751188.avif,
Beautiful room for rent in Hivernage. 3 rooms. Fully furnish...,"35,000 DH","Hivernage, Marrakech",Beautiful room for rent in Hivernage. 3 rooms. Fully furnish...,180 m²,5 Pieces,3 Rooms,3 Bathrooms,For Rent,"Garden, Garage, Elevator, Pool, Concierge, Box room, Furnished, Exterior facade, European lounge, Satellite dish, Air conditioning, Heating, Security system, Reinforced Door, Equipped kitchen, Fridge, Oven, TV, Washing machine, Microwave, Internet, Pets allowed",Autre,https://www.mubawab.ma/en/a/8188751/beautiful-room-for-rent-in-hivernage-3-rooms-fully-furnished,https://www.mubawab-media.com/ad/8/188/751F/h/IMG_2559_80750577.avif,
Les Jardins de Mesnana Golf Slices 15& 16,"From 878,000 DH","Mesnana, Tanger",Les Jardins de Mesnana Golf Slices 15& 16,,,,,For Rent,,Autre,https://www.mubawab.ma/en/p/4247/les-jardins-de-mesnana-golf-tranches-15-16,,
Apartment for rent in Maârif Extension. 1 Living area. Cella...,600 DH,"Maârif Extension, Casablanca",Apartment for rent in Maârif Extension. 1 Living area. Cella...,45 m²,1 Piece,1 Room,1 Bathroom,For Rent,"Elevator, Concierge, Furnished, Exterior facade, European lounge, Satellite dish, Air conditioning, Heating, Security system, Double glazing, Equipped kitchen, Fridge, Oven, TV, Washing machine, Internet",Apartment,https://www.mubawab.ma/en/a/8188005/apartment-for-rent-in-ma%C3%A2rif-extension-1-living-area-cellar,https://www.mubawab-media.com/ad/8/188/005F/h/AYA%20FAVORITE_80744627.avif,
Very nice apartment for rent in Ain Diab. 5 large rooms. Wor...,"13,000 DH","Ain Diab, Casablanca",Very nice apartment for rent in Ain Diab. 5 large rooms. Wor...,195 m²,5 Pieces,3 Rooms,2 Bathrooms,For Rent,"Garden, Terrace, Garage, Sea views, Pool, Concierge, Exterior facade, Moroccan lounge, European lounge, Fireplace, Security system, Equipped kitchen, Oven, Internet, Pets allowed",Apartment,https://www.mubawab.ma/en/a/8137239/very-nice-apartment-for-rent-in-ain-diab-5-large-rooms-working-fireplace-property-with-swimming-pool,https://www.mubawab-media.com/ad/8/137/239F/h/immobilier_plage_location_casablanca_nourreska_appartement_maroc_aindiab%20%2812%29_80221097.avif,
Luxury Villa for rent in Route de Ouarzazate. 4 beautiful ro...,"35,000 DH","Route de Ouarzazate, Marrakech",Luxury Villa for rent in Route de Ouarzazate. 4 beautiful ro...,300 m²,6 Pieces,4 Rooms,4 Bathrooms,For Rent,"Garden, Terrace, Garage, Mountains views, Pool, Concierge, Furnished, Cellar, European lounge, Satellite dish, Fireplace, Air conditioning, Equipped kitchen, Fridge, Oven, TV, Washing machine, Microwave, Internet, Pets allowed",Villa,https://www.mubawab.ma/en/a/8174711/luxury-villa-for-rent-in-route-de-ouarzazate-4-beautiful-rooms-attic,https://www.mubawab-media.com/ad/8/174/711F/h/IMG_5923_80608652.avif,
Luxury villa for rent in Hay Targa. 5 beautiful rooms. Well...,"25,000 DH","Hay Targa, Marrakech",Luxury villa for rent in Hay Targa. 5 beautiful rooms. Well...,600 m²,8 Pieces,5 Rooms,4 Bathrooms,For Rent,"Garden, Pool, Furnished, Cellar, Moroccan lounge, European lounge, Fireplace, Air conditioning, Equipped kitchen",Villa,https://www.mubawab.ma/en/a/8153008/luxury-villa-for-rent-in-hay-targa-5-beautiful-rooms-well-furnished,https://www.mubawab-media.com/ad/8/153/008F/h/photo_0_80377801.04.12_80377801.avif,
Apartment for rent in Franceville. Surface area 64 m². New f...,"7,000 DH","Franceville, Casablanca",Apartment for rent in Franceville. Surface area 64 m². New f...,64 m²,3 Pieces,1 Room,1 Bathroom,For Rent,"Terrace, Garage, Elevator, Concierge, Furnished, Exterior facade, European lounge, Air conditioning, Security system, Double glazing, Equipped kitchen, Fridge, Oven, TV, Washing machine, Microwave, Internet, Pets allowed",Apartment,https://www.mubawab.ma/en/a/8180377/apartment-for-rent-in-franceville-surface-area-64-m%C2%B2-new-furniture,https://www.mubawab-media.com/ad/8/180/377F/h/5ed9ae5c-5bb3-4a26-878a-62dc2775ff0d_80666201.avif,
Apartment for rent in Ville Verte. 5 comfortable rooms. Furn...,"32,000 DH","Ville Verte, Bouskoura",Apartment for rent in Ville Verte. 5 comfortable rooms. Furn...,628 m²,6 Pieces,4 Rooms,4 Bathrooms,For Rent,"Terrace, Garage, Furnished, Fireplace, Security system",Apartment,https://www.mubawab.ma/en/a/8189318/apartment-for-rent-in-ville-verte-5-comfortable-rooms-furnished,https://www.mubawab-media.com/ad/8/189/318F/h/photo_0_80786630.avif,
Great apartment for rent in Centre Ville. 2 rooms. New furni...,"12,000 DH","Centre Ville, Mohammédia",Great apartment for rent in Centre Ville. 2 rooms. New furni...,87 m²,3 Pieces,2 Rooms,1 Bathroom,For Rent,"Garden, Terrace, Garage, Elevator, Sea views, Pool, Concierge, Furnished, Exterior facade, European lounge, Satellite dish, Air conditioning, Security system, Equipped kitchen, Fridge, Oven, TV, Washing machine, Microwave, Internet",Apartment,https://www.mubawab.ma/en/a/8194503/great-apartment-for-rent-in-centre-ville-2-rooms-new-furniture,https://www.mubawab-media.com/ad/8/194/503F/h/0b49f4d2-948f-4c39-ae13-5f826d04b8fb_80809414.avif,
Apartment for rent in Malabata. Large area 140 m². Terrace a...,"15,500 DH","Malabata, Tanger",Apartment for rent in Malabata. Large area 140 m². Terrace a...,140 m²,4 Pieces,3 Rooms,2 Bathrooms,For Rent,"Garden, Terrace, Garage, Elevator, Mountains views, Pool, Concierge, Box room, Exterior facade, Satellite dish, Air conditioning, Security system, Double glazing, Equipped kitchen, Fridge, Oven, TV, Washing machine, Pets allowed",Apartment,https://www.mubawab.ma/en/a/8174353/apartment-for-rent-in-malabata-large-area-140-m%C2%B2-terrace-and-lift,https://www.mubawab-media.com/ad/8/174/353F/h/thimg_2023_05_19_13_18_IMG_8404_800x600_80605200.avif,
Rent this apartment in Administratif. 4 rooms. New furniture,"12,000 DH","Administratif, Tanger",Rent this apartment in Administratif. 4 rooms. New furniture,140 m²,5 Pieces,3 Rooms,2 Bathrooms,For Rent,"Terrace, Garage, Elevator, Concierge, Furnished, Exterior facade, European lounge, Satellite dish, Air conditioning, Security system, Equipped kitchen, Fridge, Oven, TV, Washing machine, Pets allowed",Apartment,https://www.mubawab.ma/en/a/8155874/rent-this-apartment-in-administratif-4-rooms-new-furniture,https://www.mubawab-media.com/ad/8/155/874F/h/1%20%28Copier%29_80416863.avif,
Great apartment for rent in De La Plage. 2 lovely rooms. Fur...,"12,000 DH","De La Plage, Tanger",Great apartment for rent in De La Plage. 2 lovely rooms. Fur...,82 m²,3 Pieces,2 Rooms,2 Bathrooms,For Rent,"Terrace, Garage, Elevator, Sea views, Concierge, Furnished, Exterior facade, European lounge, Satellite dish, Air conditioning, Security system, Double glazing, Equipped kitchen, Fridge, Oven, TV, Washing machine, Microwave, Pets allowed",Apartment,https://www.mubawab.ma/en/a/8175502/great-apartment-for-rent-in-de-la-plage-2-lovely-rooms-furnished,https://www.mubawab-media.com/ad/8/175/502F/h/1_80616932.avif,
Lovely apartment for rent in Iberie. Area 189 m². Well furni...,"13,000 DH","Iberie, Tanger",Lovely apartment for rent in Iberie. Area 189 m². Well furni...,189 m²,6 Pieces,3 Rooms,3 Bathrooms,For Rent,"Garage, Elevator, Concierge, Box room, Furnished, Exterior facade, Moroccan lounge, European lounge, Satellite dish, Security system, Equipped kitchen, Oven, Pets allowed",Apartment,https://www.mubawab.ma/en/a/8183086/lovely-apartment-for-rent-in-iberie-area-189-m%C2%B2-well-furnished,https://www.mubawab-media.com/ad/8/183/086F/h/IMG-20250716-WA0083%20%28Copier%29_80693658.avif,
Very nice apartment for rent in Malabata. 3 rooms. Satellite...,"13,500 DH","Malabata, Tanger",Very nice apartment for rent in Malabata. 3 rooms. Satellite...,115 m²,4 Pieces,3 Rooms,2 Bathrooms,For Rent,"Terrace, Garage, Elevator, Mountains views, Concierge, Box room, Exterior facade, Satellite dish, Security system, Double glazing, Oven, Pets allowed",Apartment,https://www.mubawab.ma/en/a/8183058/very-nice-apartment-for-rent-in-malabata-3-rooms-satellite-dish-and-security,https://www.mubawab-media.com/ad/8/183/058F/h/IMG-20250716-WA0117%20%28Copier%29_80693258.avif,
Great apartment for rent in Administratif. 2 large rooms. Ce...,"6,000 DH","Administratif, Tanger",Great apartment for rent in Administratif. 2 large rooms. Ce...,50 m²,2 Pieces,1 Room,1 Bathroom,For Rent,"Garden, Terrace, Elevator, Concierge, Furnished, Exterior facade, European lounge, Satellite dish, Air conditioning, Security system, Equipped kitchen, Fridge, Oven, TV, Washing machine, Microwave, Internet, Pets allowed",Apartment,https://www.mubawab.ma/en/a/8171361/great-apartment-for-rent-in-administratif-2-large-rooms-cellar,https://www.mubawab-media.com/ad/8/171/361F/h/1%20%28Copier%29_80573906.avif,
Find an apartment for rent in Malabata. Area of 83 m². Well...,"12,000 DH","Malabata, Tanger",Find an apartment for rent in Malabata. Area of 83 m². Well...,83 m²,3 Pieces,2 Rooms,2 Bathrooms,For Rent,"Terrace, Garage, Elevator, Mountains views, Concierge, Furnished, Exterior facade, European lounge, Air conditioning, Security system, Equipped kitchen, Fridge, Oven, TV, Washing machine, Microwave, Pets allowed",Apartment,https://www.mubawab.ma/en/a/8130429/find-an-apartment-for-rent-in-malabata-area-of-83-m%C2%B2-well-furnished,https://www.mubawab-media.com/ad/8/130/429F/h/1%20%28Copier%29_80151832.avif,
Rent this apartment in Haut Agdal. 3 large living areas. Wel...,"15,000 DH","Haut Agdal, Rabat",Rent this apartment in Haut Agdal. 3 large living areas. Wel...,150 m²,3 Pieces,3 Rooms,3 Bathrooms,For Rent,"Garage, Elevator, Concierge, Furnished, Air conditioning, Heating, Security system, Equipped kitchen, Fridge, Oven, TV, Washing machine, Microwave, Internet, Pets allowed",Apartment,https://www.mubawab.ma/en/a/8116498/rent-this-apartment-in-haut-agdal-3-large-living-areas-well-decorated,https://www.mubawab-media.com/ad/8/116/498F/h/WhatsApp%20Image%202025-04-02%20at%2020.05.29_80010228.avif,
